bike_id,Manhattan,Brooklyn,Queens
25419,3614699,898773,64272
35672,1671643,1576143,138207
39146,2074781,3145341,67621
33244,2861683,983235,124092
30361,3682615,1207241,124629
27347,3595892,806590,102748
36618,908878,274200,64407
38143,2230964,615636,92701
40713,1806203,517979,62480
34184,5485690,755946,83557
27211,3363352,788441,88348
35045,1891012,381709,57406
29114,2389676,619480,43170
20966,5707812,1022196,171797
17086,8185085,2430574,58165
15300,6477317,927248,73567
17337,7594497,1542562,77650
28317,2772233,713602,136484
26054,4256514,1151051,102488
25285,8758540,936454,79575
45462,935701,168112,4735
36796,1526395,497718,112040
35334,4013158,934586,186007
47819,585085,194517,27330
36740,1055146,397443,92443
39064,2243176,665781,93129
25549,4723083,710098,98818
19416,7109103,975470,78705
17691,6298538,1197105,103284
34199,2827165,669284,200255
48085,583578,155653,36052
20501,6687294,1320565,94639
34054,4649889,625041,63125
17517,6856747,2887844,88299
29913,3284732,765072,355108
26648,2560182,839943,191743
21362,6502984,1380440,89740
34104,3874837,1129596,223457
15264,6008999,1772012,107058
17024,7346579,1247086,198783
30515,3658744,790722,126251
43995,1205545,220325,40738
37839,493534,75175,37758
16278,8961914,1931509,100611
30462,2078320,3638967,105170
34753,2265458,482519,105607
20835,5469514,740878,33873
26771,3095378,855798,98136
39108,2122847,1453057,65160
41030,2049486,599118,70717
35922,1069125,355602,43152
25771,3573480,897722,95734
33633,2125269,412662,222650
36259,1426826,536207,86684
16180,5192370,629640,75056
41845,1745397,545426,78398
28784,3632264,783785,115388
42261,1006896,321572,32702
40176,3994695,460533,78991
39810,2047370,737836,104926
32156,3143904,741098,134441
33009,3323793,1120282,117291
39815,2211347,707038,146158
16965,6774285,865970,49611
31313,3544870,850636,109806
36757,2439837,830534,237860
20381,9943355,2635268,55135
26681,3548929,1632517,40383
45368,776501,138591,28282
39679,2401759,578372,96698
15746,6781146,958738,113607
15944,6084370,878806,37635
49727,215508,50171,13264
38353,2280840,908270,99219
18883,4709673,1961225,57746
28130,3862699,1105155,150730
18382,8087710,1217204,86235
16374,6334010,1897981,112990
37252,722841,279668,95649
47501,911592,305254,56114
21342,6075787,1175784,58272
31888,3730797,770252,92188
46074,695927,125797,41775
15361,6527368,5657279,98254
27566,4021986,844663,104211
40889,1756363,547120,248796
27819,3272000,606923,94535
28186,3155638,929069,271803
32028,3414829,976240,114422
25478,4293139,901646,159070
40684,1731663,405864,39528
38070,2316703,564404,67821
34210,2594564,571777,103535
39525,3128553,558680,82963
41742,1523619,508715,168498
27271,2765439,1042069,57518
35145,3046884,1009020,186728
19809,6894947,1275536,107662
25484,4514043,938149,122753
14817,7535774,1328842,123859
40759,2018554,615766,90050
33786,4557960,1031020,118155
29774,4311798,2457934,220333
39047,2729454,570831,82744
38963,2359121,1328364,91493
17908,7651359,2968196,98703
43223,1690284,480812,80357
28297,3534324,708526,118734
47109,961510,109528,21000
38304,1717451,579200,703875
29850,3758991,653647,95088
27231,3254389,679249,56535
43699,1502091,229067,80562
36512,1222836,352074,59410
43732,1427435,460989,53565
46050,578127,133121,41808
28525,3735453,804975,101473
21149,6792357,838349,77910
16239,6858641,1343966,98370
39230,3023300,571999,54989
39319,2192037,551536,103601
21699,5478134,903005,82555
40503,1937792,511881,72684
19232,6525354,1225484,97342
30029,3933145,928869,98077
20370,5983328,1484408,78426
18831,4961568,939361,109704
32817,3237944,801160,206623
15971,5917319,844422,108330
40107,1068582,309749,233080
46155,631698,196283,23199
39213,1599419,875819,101257
46567,519230,116949,10631
38163,1520687,265828,57703
33747,4193730,1034421,137816
41047,1314426,354528,28888
33083,2962113,1738929,175302
47374,805001,345887,46893
32888,2758698,748727,112498
25534,4281808,1155148,120326
19187,7740554,1570106,63924
37706,1942116,767439,164859
33402,3583017,872883,139860
26393,4257984,1574256,161417
48948,293557,113952,4208
37451,1970718,430173,79824
16330,5565357,1382122,73516
48238,694764,134302,26702
15164,6934735,823059,128061
41093,1728210,430337,293923
31211,3358707,1804585,136451
15737,5542237,719993,27677
37509,1441244,387412,81788
33851,4760232,894809,54699
16717,6875830,1131749,125522
18066,5356975,862185,78481
37392,450328,16666,28505
15064,7331486,1446535,80738
32179,3953238,1097211,67181
28693,3837600,776875,42268
43016,1301256,503092,139943
38368,2194101,418902,56292
25395,4352820,1019636,88639
39477,2453514,607972,154575
40044,2053763,457529,1023595
38214,1531457,582306,78529
42182,495088,227320,45276
34671,1520081,279539,136514
38234,1520229,291216,42696
18872,7846733,1196596,694595
38634,3010887,464395,83227
34179,2843528,917219,124230
27161,4309960,1037224,111785
46888,683948,123538,9354
45159,923672,222100,18990
41692,1529361,562548,72369
36809,1223527,454292,35253
30831,4431010,851782,121212
18427,6380399,1327438,177443
39964,2430193,420960,62389
41594,1189207,427084,36552
42009,1813971,464734,99316
47136,686976,207658,33456
21381,5463138,825232,107261
19419,6452531,1385675,172719
20762,1822085,141013,484
14653,5710459,748313,53041
17268,6107283,1735007,82299
17178,3725835,691298,3832
19958,6509669,1483058,73138
17571,5914161,989730,58442
19966,7167444,2582136,122468
19022,6053976,1535654,63762
16482,6561546,1174390,88600
20030,6126792,1021666,213353
16307,7436447,1229501,86287
15556,6514660,1251566,52639
16946,6787084,852426,89518
19610,6221603,1086431,250297
20063,6541046,1021081,81433
21474,4858571,1219115,102153
17450,6149440,1195285,39494
19989,6455808,2404310,112614
20017,7143689,1246632,371291
14861,6360831,1051233,112434
17095,3524200,1069607,92181
19305,7628346,2472166,43894
18639,3441303,1320798,765
19691,4841804,996966,129672
19194,7212801,1283998,92254
14924,6428398,1128342,446316
16972,7365963,1014404,113286
18936,7130361,879614,147913
17756,4955272,810063,66630
16033,7674229,2416428,98207
19064,6414385,1334418,49184
21379,2860954,474954,1654
14956,5571687,947929,143395
15863,6835727,1045053,119857
17688,7738012,1055762,301360
16704,7057399,1416311,158210
19379,6639364,1347956,74160
19798,6409314,835652,59667
16215,6774523,1214771,78019
17678,6775741,856399,47049
15194,7202056,1303754,107004
19108,5739499,624754,47089
15152,6581913,1223364,78784
21647,5570934,1376439,37273
21616,5425175,2003209,94402
14598,6724882,1003403,50845
16811,5907496,7450375,57632
16455,6507209,653782,30714
14837,3044931,468835,1077
17118,8169981,2966058,180478
18825,5948754,777438,69736
20122,6514926,1514284,100433
17386,3510293,485395,5229
17552,7920794,1235454,93812
16402,7878783,1803052,60813
20589,6512282,1784492,90254
19460,5309627,1209424,26920
18221,6406490,1620379,100778
17148,5006301,789364,37087
20324,6629461,1182201,82871
15197,6869806,1193771,66275
17092,7396227,1531470,132153
15265,5810796,1482550,95307
19073,8335434,950402,82623
18809,7725354,1293498,118770
20380,6510146,926964,69498
18387,7350469,1056017,74636
20358,8140201,2193265,212406
14781,6776877,1246786,82893
20024,6028165,2165794,42107
15511,3136919,436367,2677
21063,1167463,138451,3971
15430,5412543,759181,71379
16329,7343258,1358326,50161
19365,4177368,618778,29998
19354,6819105,1303501,111825
20654,6136032,1427212,85495
19644,7110464,1363027,57885
15445,7680211,1135468,116840
18688,7244618,1688536,117745
16109,6084598,2639466,82291
16846,7641897,1103873,67817
17457,7176484,1462809,64201
21500,5999338,1085431,48343
18941,6618918,887440,69073
21077,6887830,1194130,76670
19541,7544178,1317008,117696
15679,7653095,2057256,112630
17733,6523744,1684484,91136
19218,7443645,891741,45326
16143,6732306,982530,105414
18276,6875352,3335957,117075
18638,6460885,1234004,93486
16172,7378112,1030931,82545
18261,7283190,1198627,125357
14838,5207257,1678189,44573
15548,3253829,968986,47503
14941,6629625,1117408,78920
14673,6887313,1243928,108136
19052,7225536,1365562,148192
16817,6030470,657211,11950
16312,7121297,1235714,101586
15335,6609743,977389,264828
17970,6343896,1241620,77774
17040,6213725,2153474,130117
18725,6941898,912345,77668
19140,9439132,1113480,78903
18619,6275204,1475514,75358
17813,6336298,851277,71008
14986,7426300,1364007,75571
17575,6370081,1200047,59021
14652,5899121,976763,66305
14970,7154944,1331697,124541
16164,7040115,1036040,351931
15645,6870303,1579122,99800
16678,6327599,1922914,21297
19957,7771778,12675450,82680
21440,6382288,1010507,134767
15231,6447868,1310062,70712
20862,7050448,1704408,119982
18017,6438380,5358656,84515
15141,7181215,967961,79369
17343,6118316,890478,67085
20001,7718365,1605327,155162
16065,7382299,980026,62656
17526,7328379,1370600,128958
20054,8282360,1429898,58621
15562,7846296,1498672,220850
15382,8243416,1039223,36613
20371,6767379,1268324,98280
18592,5899702,1543610,68383
15474,5651721,1158635,70066
20315,7203677,1006137,306530
19788,8643934,974890,146818
20803,6054614,1462372,78315
18740,7627279,2010567,91428
16586,6714764,779029,110500
17586,6697603,1992914,133171
20204,5841708,2421525,93925
19020,5327377,1515750,65313
15543,8645533,964705,33828
18425,6477511,1107921,62457
16244,5861302,1501137,100025
19572,6487034,1150747,62919
15304,5989745,886611,99940
20299,5841115,1070960,42807
18772,7243453,1597507,124771
15035,6237000,1380359,288259
16243,7714540,1575397,104294
18581,7828875,2004823,47448
20096,6432862,3051516,107963
19104,7705933,1451342,169023
20837,6965181,1073023,72763
18508,6151664,1497284,85707
15905,6859429,1152554,89340
14761,6346490,1029925,182286
20528,6413468,803414,93696
19877,5942388,1074713,40827
19860,9982521,1385494,136773
17734,7550141,1182603,185585
17120,7088167,1173361,83946
17488,6549237,1020914,93236
15566,8844298,928129,130758
19926,2949201,316836,26681
15987,4593869,958439,8476
16380,6130620,2989128,98879
17741,6615174,1119594,82798
14779,4714044,703071,21074
18947,5845297,758572,87272
16613,10402911,1200580,54015
17240,6938988,982341,96174
17862,7299646,989720,1708529
20110,6333701,3520073,80502
17469,5512841,1301803,54369
15059,6853459,1021916,122612
16195,7570610,4074540,51371
19723,6272319,1314556,40398
21288,6473843,1665587,78814
20205,7098378,1984464,204772
20503,6800733,1122825,71352
16692,6562309,2112828,35821
20221,6805728,1213286,147688
14602,10460822,2449525,52973
15039,9542276,942909,97162
18575,7293233,1170802,67701
17234,6479851,1112870,50924
15870,5687426,884370,46188
16679,7907387,1057772,95866
18436,4791988,1396394,23090
17073,6803616,1464171,119203
15005,6085020,1224802,84297
16651,6955192,1058758,83821
14665,6567146,2283566,89130
18416,6390812,942681,35512
14563,7667970,3776435,115326
15622,8243431,1573942,391731
17346,6620639,1078136,106105
15772,6535039,994755,51554
18870,6255327,1251230,145515
15910,6648424,2024311,35776
21147,7369018,3344967,71080
18426,4943717,903304,47898
15080,4176252,1164195,45225
18314,5404154,852005,76628
20769,10210827,1755513,34883
15521,5830300,631804,37308
19320,2921920,482034,44697
16498,10745693,990043,2051656
16758,7633706,1228090,75358
16646,6125451,1083543,48360
16345,6692833,1611282,97533
18539,6590636,1041162,66351
20278,6724763,1055603,72345
16893,9427436,1818181,143993
20192,4677659,843119,37931
18711,7039784,1185714,142387
21409,5878950,1112319,29039
19182,6115362,6153588,116403
14627,8992176,1409928,160432
16976,6803763,1662456,38870
15180,6327177,981390,55164
18608,6968788,1022197,110928
16977,6194853,2429167,127579
19371,6448649,1049860,51445
17185,6388699,1226626,32494
14583,8623816,1183050,81972
15764,6645539,1791588,117711
16666,7033412,4934137,81981
17711,8001105,1041839,111157
16766,6352272,1640264,70916
19944,5657254,745684,66126
15658,7139038,1531728,209325
16467,6050902,1215579,67725
16645,6407142,981552,60166
18223,11740716,1486141,61365
19384,8123660,983131,119660
19584,7249685,1121604,40478
15598,7243178,989311,88206
16953,6295268,1053184,94106
21480,5775296,1122806,43201
17012,6896123,1823930,39020
16309,8207292,1434030,108678
18672,6669336,1019360,140461
15375,5942489,804730,49512
16140,6996687,1219359,79513
14889,5042931,929127,130731
19600,7627473,995862,49105
15842,6029436,899568,64342
20818,7178716,1089803,37219
20842,6197749,2796960,35075
21652,2627591,344983,2150
20279,2542615,256405,10277
18857,8145048,902478,50874
16522,6532408,770242,96485
20144,5311108,885625,57589
18967,6547197,1134932,30042
21061,5693860,1085726,80150
16279,11859321,985939,92221
14814,7642007,1091302,106148
19260,6735563,1248766,160538
15237,8281759,1056721,51217
19364,6833779,1809334,63234
15404,6629804,889862,34452
20335,7404545,1352077,134001
17684,7072515,906181,69590
18748,10811911,967903,108322
15678,8525266,1213410,70319
21052,6104893,1317177,78694
18494,6502216,1294475,135800
17915,5739534,2419619,111183
21415,4710264,744692,49152
16474,8097608,1193410,73226
15409,7591541,1491798,117505
15937,6249479,1822380,160943
16422,6659853,2455081,86493
17291,5833678,1645664,92651
16804,6641601,4434798,72964
18366,8093700,1151225,117576
20998,5573840,831053,57370
20820,3433142,1289532,7828
16471,6875453,1270704,149181
15926,7612970,1171764,99423
21304,5212091,1055130,38890
18623,7092176,1283226,81997
20726,4949340,572703,60243
18633,8067940,2152905,80246
19074,7385378,1556869,82134
16580,8817698,1426231,844420
16995,4558349,347036,5818
17091,5367425,726963,19113
18659,6379325,1198969,100597
15685,6713208,1738203,107935
17312,8431053,1200462,58103
17293,7132837,2463707,173139
19135,8772496,1054908,73139
15593,6758338,1299658,76168
16654,8540946,1398348,90056
17182,6069411,921784,70647
18666,6424679,1197539,188591
19940,5152796,1243640,95381
15889,5458495,946576,77108
21276,6819761,1072634,80770
17929,6247685,2132105,70920
15042,7750572,1092584,113201
16697,6726293,1251159,111659
17166,6442349,1349447,89255
16236,8722851,1404247,42426
18284,6481750,2406624,111000
15266,7942203,2324478,20889
16935,6986618,2769178,56374
18892,7030236,1059999,180057
16011,7328022,990526,67981
19331,6175111,1369146,122723
16505,6867651,2373752,83762
17996,5334809,651439,68319
16104,6418516,1644248,78502
15513,5611515,844167,61783
20688,4423188,863807,68559
15228,6862435,1122365,86756
18738,7252330,1163348,62672
21188,5479200,1456683,95332
17316,6554516,1102723,92763
14869,6855758,990735,83233
18149,6373198,1023353,73189
18156,7234023,1057818,542859
14555,7241425,987912,77402
16573,7891045,1090233,160240
20710,8148083,1041026,143299
17683,6457579,1160632,187522
19625,4202139,378457,7182
15925,7135206,1122284,79402
20028,6870410,1219993,56417
17542,7232151,1005916,106256
19360,6692048,987314,61539
18041,8484336,1873905,119154
17928,11967232,1190332,90153
16204,7159869,1319116,111215
17755,6408362,1067025,716697
17150,2140359,344049,10738
19312,4590743,474460,10248
17101,5217400,2188943,56883
20085,6835524,1628343,140305
20748,6864913,929750,66594
14596,5298343,704916,71108
19299,6702373,1330881,28576
16582,8160401,941383,82220
18174,9073531,1014044,93780
17056,6881052,993250,65544
18259,7335492,1808613,89203
19066,5768600,929363,58463
16313,6897675,2333192,55631
17284,7951129,1233152,74928
18092,6845751,1137950,88609
18755,6399178,1573801,103690
16029,6164776,1370565,41673
18874,6148380,1131430,81134
18296,6719440,1134534,86338
14797,5825531,2549130,113603
17944,5750732,1056861,95750
21200,6099197,888201,70924
14802,7041250,1146331,62621
18008,6393991,1610981,49406
19427,6763650,922895,53369
18124,3711840,266183,3509
15962,7550420,3080309,162439
17489,5240247,826992,338035
15589,7308619,1205462,86964
17035,7002832,962235,71648
14950,6335318,1381531,110879
18658,7029701,2391224,258631
15486,6821733,1271939,94039
20636,6802673,1358096,40740
19690,5688374,953392,90219
15541,8306415,1109131,56691
17155,6291478,1001224,135622
19215,7116001,1246416,67190
19562,5998680,2288800,72236
16891,6239239,1466810,74260
16936,7852626,1614685,60084
20999,15841432,747536,55702
20111,8232693,1095350,80789
16076,2831025,371521,10115
18300,6823313,1740807,142791
21610,6397537,1324470,39601
16256,6935027,2155994,133576
16669,7321259,1123589,74545
15056,7430505,1294583,289680
15531,6383115,1042675,67277
16382,6930687,1148185,80853
